Дата,Kyrgyz_Altyn_Slitok_1_Цена_обратного_выкупа,Kyrgyz_Altyn_Slitok_1_Цена_продажи,Kyrgyz_Altyn_Slitok_2_Цена_обратного_выкупа,Kyrgyz_Altyn_Slitok_2_Цена_продажи,Kyrgyz_Altyn_Slitok_5_Цена_обратного_выкупа,Kyrgyz_Altyn_Slitok_5_Цена_продажи,Kyrgyz_Altyn_Slitok_10_Цена_обратного_выкупа,Kyrgyz_Altyn_Slitok_10_Цена_продажи,Kyrgyz_Altyn_Slitok_20_Цена_обратного_выкупа,Kyrgyz_Altyn_Slitok_20_Цена_продажи,Kyrgyz_Altyn_Slitok_31_Цена_обратного_выкупа,Kyrgyz_Altyn_Slitok_31_Цена_продажи,Kyrgyz_Altyn_Slitok_50_Цена_обратного_выкупа,Kyrgyz_Altyn_Slitok_50_Цена_продажи,Kyrgyz_Altyn_Slitok_100_Цена_обратного_выкупа,Kyrgyz_Altyn_Slitok_100_Цена_продажи,Kyrgyz_Altyn_Slitok_1000_Цена_обратного_выкупа,Kyrgyz_Altyn_Slitok_1000_Цена_продажи,NBKR_Slitok_1_Цена_обратного_выкупа,NBKR_Slitok_1_Цена_продажи,NBKR_Slitok_2_Цена_обратного_выкупа,NBKR_Slitok_2_Цена_продажи,NBKR_Slitok_5_Цена_обратного_выкупа,NBKR_Slitok_5_Цена_продажи,NBKR_Slitok_10_Цена_обратного_выкупа,NBKR_Slitok_10_Цена_продажи,NBKR_Slitok_31_Цена_обратного_выкупа,NBKR_Slitok_31_Цена_продажи,NBKR_Slitok_100_Цена_обратного_выкупа,NBKR_Slitok_100_Цена_продажи,Optima_Покупка_EUR_Безналичные,Optima_Покупка_KZT_Безналичные,Optima_Покупка_RUB_Безналичные,Optima_Покупка_USD_Безналичные,Optima_Продажа_EUR_Безналичные,Optima_Продажа_KZT_Безналичные,Optima_Продажа_RUB_Безналичные,Optima_Продажа_USD_Безналичные,Цена_разница
2024-06-13,8682.776380965719,8742.90246284563,16156.875847800302,16247.691230584573,38724.68241550322,39008.496249902026,75713.50721967284,76151.53655058309,150283.192655466,152464.77980479988,233522.6672681357,236276.36882079561,373417.28214062,385198.70614476333,741812.0531211133,771482.7500260988,7612541.806897748,7667959.550053435,8717.065306297509,8779.378917052356,16367.888505368528,16319.123217671638,39179.89481518554,38944.947432639645,76018.44999467599,76559.02464114143,234663.42054768887,236834.3214674252,749446.4074153651,762491.2093421937,89.90016595241745,0.11551204539127496,0.7971387504393808,87.7710806013065,91.53137683177351,0.18212591075811355,0.8862710059760079,86.48566894716893,-44.91268023335464
2024-06-14,8723.55243426777,8779.98432885879,16247.251208146017,16366.47770054542,38872.36025482892,39014.11628198034,75949.72317219165,76010.58615307594,149776.21952993204,153509.64080508804,233320.8534764231,237656.22882238973,374785.23870937113,386247.56575563655,742371.6812213667,770947.870677806,7572182.613038275,7617382.956881067,8869.49369793902,8945.87800600801,16233.12165562386,16467.790790715087,38912.904201588746,39276.89084006579,76186.46626207164,76235.74066746184,235790.9305284279,235318.40187795184,750500.6480657633,769344.7075432099,90.32072025852577,0.11423613914094216,0.7860956318246476,87.28811959729339,92.51916834151095,0.1816289529005705,0.8409218908933676,87.52973573952421,-43.88118674002074
2024-06-15,8730.523230223827,8737.993390505979,16268.849433948177,16206.201690570999,38610.15865174955,39093.619587216475,75867.9056479075,76412.5334108748,150000.68714970155,153961.5143822461,232199.74998774123,238025.97739770514,375742.5788805267,383056.3626569531,745682.5681017094,765706.8926488627,7623262.510787824,7690624.804402482,8873.61161421724,8917.433736397554,16334.320664205947,16335.446823624017,39063.97627508284,39070.584699483756,75948.61972708811,76407.07838566549,233846.4255327882,236297.95224614418,755841.3511069203,767032.7401658131,90.03785376877248,0.11924241490556692,0.8727706835737352,86.42041275303042,92.01442776381484,0.18090333643484552,0.8114557455156344,86.37249329954336,-43.985100924856575
2024-06-16,8670.236998269065,8714.702676378893,16210.296867229696,16329.662936146888,38866.78927951051,38967.07984859306,75519.30438171246,75603.39642872376,150785.49514919895,152848.52290180582,231789.71879213653,237441.35870119667,374790.06562017516,386428.18039002,747990.3572005108,772992.5927529923,7555098.404396798,7670275.279359156,8770.093715699346,8891.207063136628,16295.937308133665,16237.055112309503,39009.69589498732,39155.63582977662,76497.19907630821,76180.74090177298,235313.37676268295,235028.59236441719,747124.1970420573,767410.9739932208,90.3197538230564,0.11382100388546397,0.7889186522246139,86.59997857446878,92.08939209308573,0.179738496424341,0.8320380803403931,88.32679657408524,-43.83934258065011
2024-06-17,8742.505439079823,8714.803876120372,16197.792851502536,16396.3454121598,38715.76614250631,39018.896199784926,75770.5162220898,75899.99552377271,149505.92894925157,153906.28585496644,232550.03756331824,237088.98160910912,374359.4300474906,384453.9465819941,747091.9872164122,769824.0853437417,7617515.510168237,7612686.225345219,8737.757212144059,8918.78178070772,16316.062824770554,16296.087254224232,38909.54510198309,39229.7437261997,75993.96206463972,76254.82499803395,232196.1446213591,235263.38434560847,750546.7711893772,765074.6779226689,90.65597754003045,0.11893120913196761,0.8763114236566298,86.95154210467473,91.39301939700334,0.18235285032743664,0.8157563843979829,88.33252805939962,-44.998412949476105
2024-06-18,8672.62696062156,8719.130543869036,16202.145771642518,16237.018193259037,38627.991970620766,38746.26325085331,75520.24637598806,76190.60400546851,149469.57885146583,153260.22755174252,232702.99295193475,237624.62797767262,372847.73331060936,384585.1776261121,748385.4919919914,766254.7246601401,7638816.888371606,7618259.378547524,8876.286030105792,8891.268917949283,16224.83396673612,16315.483130973715,39039.75996987117,39149.4491515687,76227.26246071707,76498.8048741386,235897.27586942664,236398.0175082643,749015.5357794055,763779.819826047,90.1419315176459,0.11435551374893957,0.8774600286845263,87.34166434171044,91.16233504474286,0.1842558770755905,0.8693839284057934,88.04820297422475,-44.737529676730816
2024-06-19,8701.502805813965,8785.344745772372,16166.187497258172,16386.731457259004,38651.27080637454,38970.01389685867,75730.47231979587,75789.94851299562,149252.89400166902,152377.98328623344,233590.48864799962,238416.9410764373,373676.34134751745,384617.066071621,741311.2790203801,771977.1893606335,7635946.95856174,7660808.345677524,8716.432158489817,8752.02541901299,16386.914240588056,16214.557396122913,39088.40786770592,39010.22446183064,76393.5046234263,76391.02015766175,234229.78428735145,237586.34186903617,756678.8477871974,769853.2142123189,90.72703249881701,0.11130679415693404,0.8501822887310722,87.63320469664568,91.50272820297266,0.1827517994318662,0.8273754893322713,87.09787910226152,-44.05356106149971
2024-06-20,8677.020849857367,8737.905803778762,16220.609801917815,16331.793017355834,38818.48531721178,38962.53370800778,76263.82505462957,75968.21093385345,149161.23804511112,153180.3700097512,233591.47614578897,236323.56433620985,375251.8897879197,383381.31779186934,749103.2304721883,770975.5278047861,7628415.441764287,7627395.82199373,8861.473446393155,8805.567386832487,16446.090182284486,16471.29084803411,38856.3853663836,39218.15138563746,76252.4313969218,76165.48960557631,234418.5736123497,237449.51815438055,750407.1350676279,762673.1818019395,89.98122080284075,0.11139766959212567,0.8550361810430336,86.02716300017592,92.84033278648783,0.1824873261821182,0.850107758525599,87.18763253959239,-44.78909934786032
2024-06-21,8661.670108255645,8750.945076776748,16235.755286827534,16370.204236851941,38898.20653683641,39017.88196195259,76372.56647020356,75731.36418096267,149350.82635109208,152241.0294748349,231765.42877918348,236739.18132068482,373603.43906702404,384347.11112736625,741286.7129780824,764168.9930969863,7570668.430157497,7609407.068666947,8872.663628967552,8787.800998320028,16443.43146686081,16363.834175918533,38815.53542602537,38961.16456788417,76039.97781446,76644.58008642777,234123.33002374688,235194.19485342893,753573.4115352223,767169.935564234,90.88384542406759,0.11458133345171827,0.7882982466342209,85.86933163681958,92.01422625665,0.18576552308620708,0.8269853856791334,88.33873041873954,-44.35511331466602
2024-06-22,8653.092234278358,8710.032700778711,16133.491935078297,16396.915337898634,38619.02154373821,38932.41789871092,75724.07562489515,76029.99667487985,150383.22040772403,153720.8960922982,234398.21900438037,237316.700319371,372203.5952895086,386877.33728246717,742912.6063938885,763805.782102393,7610831.959707821,7613581.508475894,8781.808378129033,8945.092792693618,16200.438970156047,16485.14381380687,38950.2720509889,39000.15207371606,76316.85397957853,76180.90928940134,232377.86921635197,235482.7825325664,752631.9584668917,765964.4978064313,89.89745641674382,0.1159133838960184,0.8288142464029822,86.10529297992107,92.46898336419358,0.18367499042142682,0.8191608988944942,87.42429364853814,-43.60984102156391
2024-06-23,8728.770977712851,8719.259829492385,16184.544706759136,16227.898642508999,38678.75473117009,38979.84707993846,76402.21536218865,75767.36255097987,149743.9840903068,153842.38099910275,232680.01041651302,235569.03418021963,375098.99890131596,386864.5930709587,747223.5764194665,763703.2804057972,7585518.39852829,7619494.159021135,8830.602690318656,8906.916975917962,16198.152867293895,16454.228406980852,39179.38421073038,38984.25390268028,76172.76874991732,76122.92442855651,234367.48317585848,235592.4700048116,756395.6714256502,760752.1175438699,89.96480936628326,0.12020823804729815,0.8485658310418224,86.13569649890435,92.66323276684145,0.1853528919509689,0.894977073529626,86.59151018005875,-44.28946222414187
2024-06-24,8726.395248522189,8791.230753106722,16232.515507507307,16398.208581618786,38870.09052203195,39057.570094210496,75530.50037072328,76585.5910177785,150876.76384038606,153899.02824777915,233196.31487807696,237346.334392433,375477.2969017542,384578.34546818625,749682.8048420072,768844.8690854469,7613553.318288262,7621412.731659726,8809.15740034517,8947.600281412297,16407.320149860505,16249.386096108085,38882.62717587951,38934.21646797072,76297.13931021572,76376.83931426266,234822.35853558718,237459.4486349974,747406.3596075136,768776.0804704983,89.79556461359782,0.11480015537149872,0.7991660418172021,86.39445674132342,92.58651144821961,0.17782723157763197,0.882968688532179,86.844229495866,-43.16616569437421
2024-06-25,8665.89507589767,8752.643144055704,16203.697896608832,16364.604738892922,38688.11811877396,38781.266867961094,76451.0744180819,76108.2064132263,149655.20560984092,153321.82050733705,232590.31230409487,238213.22529516532,373314.2185987128,385408.9290655531,749847.5798084516,772328.047328463,7587493.442547897,7633149.202254338,8895.911695967827,8831.606675561756,16261.848587448401,16217.028156303139,39086.726477058124,39192.5854349652,76039.08331894992,76533.49528380849,232171.2118455258,237382.40073947443,750996.4172857022,760100.2159675781,89.64436063648688,0.11365231996948048,0.8761035753758473,86.79475899492513,91.15856694754028,0.18082720160296786,0.899858565392115,87.59529060654918,-44.294579076654465
2024-06-26,8673.205212539306,8751.060038937629,16232.01438662461,16211.681562975076,38873.64894572248,38856.639196984426,75978.05409287328,75907.19151186717,150843.72695575052,153448.08396055133,231603.37150943984,236673.17498124667,374515.39745622635,383025.39224390534,744354.0243983467,771808.2471054278,7637972.683011979,7624842.388531765,8823.843786913509,8861.79049412076,16313.971584240597,16253.083059710656,38887.49898350784,39127.66561751354,76240.0892904255,76468.25135946154,232082.8394122094,236641.12126943906,747385.9641380628,765257.5679855954,90.8781338998048,0.11778158681271322,0.8412297983844212,86.98497826312664,92.6686443134362,0.1852917822894609,0.8882439893649677,87.07913126838757,-44.584575131716484
2024-06-27,8657.884972611742,8748.180206388826,16162.101048424332,16348.665736477147,38604.398261954586,38748.23621616979,75845.99811545081,76301.21948288493,149210.92216403826,152427.80374397573,232517.11167756157,235572.41635342382,374883.8804709467,385211.17006198544,741337.6227310289,764014.3787712118,7643673.748474561,7698681.603359886,8898.52114900064,8907.296537302338,16299.979443617698,16255.83304795369,38931.05892354901,39102.647565995096,76173.49377205761,76529.93807941339,232667.4319088121,235251.5949670795,756893.9324422634,769325.1542942987,90.08190104725688,0.11298840198132597,0.7956201324037399,86.8586751861093,92.45976934716955,0.18095094173393575,0.84658382442055,87.88747121673805,-43.23905618817426
2024-06-28,8745.474892985809,8747.047157040293,16114.028017930386,16347.74013396831,38925.011793092635,38942.85023447486,75629.46872422947,75972.15817373204,149613.9660513046,152054.87002538922,233969.22671681823,235828.12093423595,375251.94186787406,385248.7287924507,748549.4381652973,766445.5292938806,7564369.314014286,7669777.067854722,8870.723381406862,8907.099367096162,16411.564968431943,16270.043203507354,39158.743209299966,39257.083470162805,76175.55480444574,76421.52099610389,234893.2324054587,235862.69410873792,750198.3175977711,766745.5839082772,90.39936261843629,0.12041633435879244,0.8402920435652574,86.72724502151914,91.90852515299375,0.17922761338716564,0.8959894635480262,86.37140141945906,-43.67519185213636
2024-06-29,8686.893420643719,8797.472603193135,16277.514319966922,16237.60186791233,38759.54435187511,39016.07709080178,75670.30483977002,76334.96859425497,149310.174039748,152431.4307138894,231731.18288670553,238010.67780447926,375734.4864113853,386502.52516683255,744888.6406496748,770210.5079591542,7594192.734080101,7688777.828346094,8890.094562391754,8849.473603513723,16161.821493846704,16379.298004426388,38953.97157485777,38974.89647822493,76389.09521281201,76290.600624543,234202.28536057792,236149.09244763444,751257.2347176721,760678.6374520855,90.7552260914009,0.1167311314283293,0.7829023933347647,86.41283468977059,91.45793440507722,0.17725552804037106,0.8195646290173029,87.31950588976545,-44.420883164845314
2024-06-30,8650.571371204183,8709.327919806792,16175.751375467296,16292.821202835894,38655.68800038834,38833.97853390761,76395.82790337635,75612.8264001589,150515.61592260806,153797.32966264538,233798.1785805616,236813.73935070712,375478.67349535855,386451.62637849496,744538.7324818892,772877.4832818599,7578163.0173331285,7624916.578208032,8772.384861738188,8925.49400975321,16172.732837239688,16476.234341658786,39128.100367503546,39041.93736710521,76051.63974043838,76212.60612995317,233221.83674433047,235055.4782201079,747646.3660258857,766167.9311353418,90.78871775062518,0.11571357202291042,0.7975354009579084,86.6419976200188,92.9279724955796,0.18035459626908731,0.8436273027355025,87.91632470409688,-43.15134276963554
2024-07-01,8687.371136897124,8720.11153247099,16286.492237633482,16377.36855373678,38727.85523458045,38842.67774714125,76258.40426239667,75720.32749124149,149698.9263279799,152536.34018749822,231613.40856265766,236424.15505432588,373614.36469540355,386362.00727859343,746738.7155916025,765498.8279890531,7593025.678902462,7646227.8958171755,8840.984710035937,8926.829751904044,16429.63238647206,16384.929410897555,38922.778863170824,39038.5058385583,76207.09619297985,76103.47983335507,232956.15675645773,237580.53654063377,754682.8728273249,762177.1612109751,90.8409423648288,0.11470914857264285,0.8418242481437663,87.34936851113564,92.62555001188079,0.1841184155887005,0.8959770623851857,86.53801536007514,-43.0787997769708
2024-07-02,8726.054019411231,8744.627583934885,16107.25824019,16305.509431138022,38926.199881304536,38997.59701999327,76135.56995118229,76438.32161749165,150395.27835751366,153867.99553649852,233236.37838687885,236105.14513007717,375339.873927311,385597.7647104458,741329.6302239288,767571.6084847862,7603152.0822297735,7667331.262348351,8735.136372271314,8901.29300751396,16291.38539043157,16269.530206998477,39162.71011050417,39106.85108632759,76139.62013262532,76553.0840036922,234352.78743418126,237929.24891570848,753038.4573471372,767424.3277074863,90.13793807765376,0.11844467331786818,0.7908581352262479,86.44759676779798,92.8227407893907,0.183022820372326,0.8669770637492884,86.61038836796712,-43.254294087088745
2024-07-03,8723.387738702879,8779.97060426797,16223.15656334371,16380.7721408255,38780.28075873189,38729.836501214675,75827.16655396816,76219.40827251085,149885.80574848774,153765.69137035852,232065.91500273766,235874.46229480172,373193.0649224305,385045.1016689443,747635.0335445196,769556.2677229352,7633621.974831674,7640768.506735886,8748.337592181007,8828.85623015732,16225.808661068413,16481.049233693582,38958.38900914652,39164.74221182574,76429.22257011925,76167.01374363143,233702.75890775202,236209.12141764883,753760.6248718966,761093.6435284633,90.94844064641066,0.11802548219311157,0.8605691069109141,86.52756152580075,91.28694094273743,0.18083405576245948,0.8295384921722949,86.36719072239028,-44.4056807102159
2024-07-04,8680.643763244205,8711.313018354665,16233.467140509201,16382.519196686568,38914.29618795517,38893.56996710631,76018.2265975945,75718.98346291302,149848.20980348284,152418.26932436897,231680.3013138713,235967.90606911966,373547.65496919845,383515.4721999057,747463.6944235803,768938.7479256563,7606054.864074224,7653289.395136402,8897.902283617126,8777.014904473373,16205.460213029137,16488.469616215538,38961.80746821783,39138.63415804762,76161.52406765128,76186.30781815582,235301.8650762866,235414.98358258497,750443.857574294,761176.9245964409,89.81798224039535,0.11629208992658445,0.7807697859463274,86.89700105283113,91.73580477743663,0.17783949239318683,0.8846248690232109,86.88464165526146,-44.60721465453225
2024-07-05,8701.809258728495,8728.964974779276,16208.468485922955,16253.754111489112,38932.08645923202,38707.605412729026,75753.07894955201,76543.01343053364,149306.26156250926,153707.9491919732,232114.8656987281,237757.65126992328,374669.9607957229,383611.04527825495,745581.8919885205,771631.3427594197,7643921.600211837,7642233.022306859,8748.186168505004,8914.074531826172,16435.064979921204,16437.217242447045,38876.16063818591,39189.21730274377,76485.88469555286,76290.96058008421,232786.60146929463,238707.98254043446,751424.7152852492,760741.2395438493,89.03633628047916,0.11313274758485811,0.8330629280187315,87.71079009309139,92.53434635512629,0.17817506320436396,0.8630152032091334,88.03311391232502,-44.67584337441317
2024-07-06,8744.845427589864,8719.515694693155,16117.823115916004,16354.934094175189,38740.688833003886,38721.19283782,76037.16775184394,75789.14851614503,150796.62926584127,153199.95674649018,233959.79100000247,237915.64809635383,374199.5959976521,384108.4654655171,746175.2798225498,765881.2986550349,7600226.091124431,7639716.143571443,8759.768331067413,8804.733510890852,16172.088905814331,16350.094990540438,38918.450114928266,39132.35678538308,76393.79042830764,76546.98572921896,233615.68281380666,236523.53022701433,756163.7263901272,768405.0476544722,90.99689802591955,0.11284011746950766,0.8525047341668834,87.18954493343784,91.16831618323084,0.18558539432216253,0.8898837629029274,87.14619211426655,-43.26871655624487
2024-07-07,8729.690523813686,8718.457720701654,16194.097295396117,16348.703536065435,38646.14133510427,38991.154665305934,75961.97011848587,75793.02021558693,150270.514011959,152746.01523932166,232417.4058140901,235739.047456723,374939.47524792,384165.35897099593,744969.6857178917,772797.0670563962,7647309.768702012,7626893.488010193,8796.2596965307,8918.763462895431,16361.030540348844,16384.44414041838,39116.816468887664,39185.41229617111,76158.20371032027,76687.68778002643,232701.1129029512,235271.85548376222,752179.9450541062,766931.8382076515,90.40115746583889,0.11625757064490877,0.845834670044783,87.22193308684227,92.44989055215181,0.1794126751828795,0.8466206731551299,86.54072256747521,-43.99514673725209
2024-07-08,8740.51276407502,8731.570160828604,16183.959127969876,16379.690497171961,38673.02316687827,38727.80966893841,76273.55376090629,76225.64367282482,149992.09990782794,153608.92892662264,233027.9654723633,236617.10319082587,373599.9551696671,383112.955433589,749046.084553452,769640.7111562581,7572974.689967407,7620504.912455126,8858.70852934105,8822.0603025302,16165.446312206732,16358.810544446602,39136.48509570556,39073.83253047895,76386.3548122543,76448.85148134586,233742.23499248223,236449.33888434593,753520.831757627,767062.0489613027,89.30376814592653,0.11989429626546776,0.8080116809038264,87.81974742609174,91.8028872678272,0.18652433121149645,0.9081933327505737,87.66949978556183,-43.199384584918676
2024-07-09,8723.59568125656,8741.30374596289,16253.0064876969,16286.33817457197,38634.32442552481,39021.16149983793,76371.8316287319,75842.02338950938,150928.78612852265,153136.8625605477,231508.40019397394,236471.69643293903,372379.8447939759,383093.3047292223,746962.9143884628,769842.8555878066,7551627.318913178,7673774.09706528,8710.608815689611,8856.147618598281,16386.06845765842,16359.443489689256,38966.817447378715,39167.249736445374,76248.41054103247,76132.43216379313,232383.7909157117,238619.46603270405,753719.8716878735,763597.4615822856,90.07225486183597,0.11559690417756355,0.8467555517338401,87.60447798773035,92.25615772816737,0.18121456506694303,0.8502141526425859,86.86315040312206,-43.210239101588016
2024-07-10,8680.062052676849,8709.765113636804,16233.920421634886,16276.411788272995,38697.484730784396,38998.233264179005,75614.46016247346,76434.4974793192,149519.69960760546,152394.5093355089,232890.439107991,236623.33356004182,372643.8184515166,386112.06354990666,745658.7404468888,766091.7404477036,7599194.571321063,7652398.474059967,8859.05500063396,8889.538628928565,16213.22194359416,16351.5531017063,39048.6286898221,38904.300734458106,76480.78147607736,76638.9785927567,232889.36668436907,236511.32388864012,750263.1560079748,764869.6752443113,90.72039872130138,0.11775924918751948,0.7884525670363494,87.63220999546664,92.68514358863213,0.17827594285939544,0.8260983945989757,87.87361680783785,-43.42447895737703
2024-07-11,8737.668843159458,8758.855398094463,16222.625924277472,16280.040674908767,38637.39416798694,38725.85206578301,76156.39707222028,75842.49320894304,150267.09119793482,152916.45155503374,232021.45468041635,237191.992921424,374423.1653343289,383677.8476278722,740445.0701808208,772157.9393549679,7644736.213666112,7692828.257885314,8888.516192408737,8799.25179458091,16313.9381330621,16319.622175896953,39149.47405379795,38995.52055401387,75915.85712753027,76363.4775000236,235822.88019392826,238430.782365543,752882.8804423782,764394.0514834028,90.32412488290903,0.11650598916072585,0.8403590564696255,85.87601974786416,92.64760141587308,0.1822312930377446,0.8575292061713085,88.24508618793821,-43.40238931802028
2024-07-12,8694.335381831575,8735.52367378606,16235.157973955158,16354.197722858491,38699.112711267895,38866.24655834574,76407.60737796426,76051.72627118883,149588.44108776245,153017.51807070282,233334.0421326626,236784.15284944585,375751.8122188837,386810.6141247839,740810.373175224,767295.3260585262,7618813.618298442,7669043.59555883,8802.464668066154,8826.844792614067,16257.65805294864,16335.846720910864,39074.63642523754,39216.41523763622,76098.33325862435,76402.81688470415,235923.36275447026,237831.20102119262,750254.4025352952,763049.0665380203,89.63147663719842,0.11314139876041082,0.8442499221920232,86.16205318606279,92.93990087007325,0.18483000220012197,0.8773245347324632,87.59846997550507,-43.97686656585437
2024-07-13,8652.137484708306,8776.226717921692,16187.420621121515,16316.366811384447,38827.91798785661,38988.82821299104,76417.72429187676,76555.0665408353,149102.63588139188,152622.63767867393,233864.75025937092,235730.0046940306,374092.17155195726,384518.48487834,744664.1442977376,772912.2739971143,7572139.050999167,7615522.600737442,8746.158766867637,8762.60227096059,16273.687926424793,16321.457261554679,38845.5835239055,39101.2864508316,76110.09774322937,76430.9416949486,232926.4437438702,237733.1004813904,756923.7881457831,767196.8901086889,90.92111969054308,0.11518064369551441,0.8524284643825176,87.03045390801026,92.36380276347073,0.1805458969848525,0.8983536550892672,88.32495264983892,-43.26900360453443
2024-07-14,8726.990292641403,8793.673570351144,16228.460476404127,16339.16509923503,38828.804939448695,38944.48942230845,75577.21221772955,75857.58106279804,150630.91172920927,152777.96648264484,233867.72882885346,237584.65459903353,373541.82872198796,383939.67119378346,741560.1615818606,764164.7794360926,7647048.322418121,7685494.822996445,8842.467645963277,8826.7237189823,16438.16478404698,16229.07345031657,39077.64540432946,39129.4394770451,76174.55933019565,76330.19646462338,235112.1441013057,238594.91072374876,756428.7478332368,764813.7401262935,90.26565834342159,0.12004128620506724,0.8443888884355902,85.98416399641616,91.72527199667678,0.17853797112782052,0.9040607375517529,86.96217367999758,-44.191445078301896
2024-07-15,8728.683653889579,8710.343772198978,16172.692402455194,16309.270221426254,38649.13939538727,39033.98617804282,75931.19031554933,76048.54853378414,150729.61415793886,152786.0070313125,232417.8912333927,238220.5836523696,375986.6314302135,384241.4629817971,743334.7459294028,767351.0867201883,7565747.4750929605,7692399.640049074,8768.807594732627,8938.370112877808,16214.481817171943,16345.088831380603,39003.77746695271,39287.84406059544,76064.11562769058,76657.2628553182,235529.58273705887,238406.5827597211,750830.0525923925,767783.1017566958,90.43690814298851,0.11568688236966526,0.8425825065035892,87.45241231355485,92.15721369758454,0.18449078234065025,0.9042522501270998,87.95922750752132,-44.90423837185704
2024-07-16,8659.879905260681,8737.448467216038,16262.28561086136,16212.784856222703,38718.04867532575,39048.71839659048,75931.09586625115,75965.38065102238,150503.55291724787,153388.92040361415,233160.27112348785,236364.8056069358,374836.8016072376,385231.31678362656,746077.6859107778,763466.2329208037,7592464.055062485,7660755.322987948,8844.851967581359,8888.48047510554,16163.667638948054,16421.6141164518,39106.44218273606,39228.717357097456,76327.24674034104,76464.37477131381,232265.3878710784,238644.63751174364,753315.6831375202,769153.8662503407,90.2235223506961,0.1191676812429476,0.7835522973832638,85.96554015808512,91.14977828236213,0.17993630691862558,0.8216155217877023,88.001235070647,-44.93336678671839
2024-07-17,8747.619400834112,8741.231252981152,16225.530328559733,16278.538454476358,38752.79439856299,38997.08179314463,76408.12774205078,76563.14675696615,149227.11194960173,152725.22721317122,232825.92275919174,237115.578184609,373269.1782563156,384565.88800953946,747604.9061537002,772872.8034137025,7638795.886461476,7670707.930088194,8829.293376837604,8864.963698980093,16168.566035740085,16346.312489364163,39112.59520186258,39033.599066777686,76017.81710417243,76431.88790850372,235751.06780838457,237533.6695531452,752210.5274867507,761223.113518753,89.84977392386585,0.118441859668658,0.7818050811544424,86.37019530646823,91.07367593986099,0.1804766781658465,0.8450902094771388,86.39190839731651,-43.843711409891995
2024-07-18,8667.658816291207,8707.45646673517,16155.642826236557,16254.471487268645,38699.25214036935,38789.41724627624,75501.19156196497,76220.47359618825,150298.4616968795,152235.29122025822,233280.43842642434,237675.8365958019,373915.6962320405,384463.67503786937,745609.1237925506,767466.4817378722,7581701.137122715,7677206.452335856,8830.700065012506,8900.272511677122,16323.685504147432,16397.09660588811,39172.24821175959,39088.09730142829,76022.69671729208,76113.21944080299,234560.86631196857,238273.16910389913,755890.8519603969,769132.8000117883,89.82075757519156,0.11464301898746626,0.8534253310659886,87.6014612531415,91.92269882909487,0.17732552500036944,0.8457307465230676,87.01992508978324,-43.13183233960787
2024-07-19,8671.946147641982,8774.57885744461,16136.770292730642,16379.191347511542,38698.51318480583,38728.21146158002,76151.9721517299,76540.14023923453,149576.2328488302,153071.30427559846,234114.1992033369,236267.87917657348,374528.36007281486,383273.6264696887,747078.7447728182,765290.9701767741,7578498.373682444,7603072.766481477,8758.7562623093,8781.424441629522,16223.414921337022,16349.688051495747,39063.79341251878,39186.51262281343,76098.22036056138,76475.16389746947,232529.72223024358,236944.00448629033,748778.8794286917,761019.5069325778,89.35545194996173,0.1201081134217406,0.831194274919214,87.39329609147208,92.06680462741969,0.18296588507740827,0.8144687285929131,86.96554269344827,-43.41032682148717
2024-07-20,8725.620088213014,8720.60256247251,16166.64902847093,16384.930904195528,38712.11265996704,38987.2905915669,76136.85344563764,75610.54208259414,149020.13288538944,153886.80908579307,232135.80894486868,237444.75969829928,372782.2890048695,385574.9589324854,747970.5790452787,768459.571185572,7573951.409199564,7617448.322362738,8778.409297716418,8907.59016249775,16258.355381639509,16316.094638081237,39147.332425235414,38941.95874279998,76264.25951957019,76679.63781634453,234581.34241476734,236442.06701973162,753803.0425315814,763377.741174851,89.12361315464867,0.11936965986860125,0.8339761220082762,87.0995336815729,92.49215092929232,0.1838262863596947,0.8798983437406512,87.54905088110972,-44.47657959897143
2024-07-21,8723.10034490433,8755.801991155346,16264.620838200051,16386.424736336296,38849.68319564925,38750.52629023461,75704.93752461596,76125.84574242584,149411.75406698263,152421.4022371996,233674.0453904334,237431.21686124586,372197.6856199906,383523.4727474849,748913.2968146451,770283.9113468345,7622933.566132511,7601963.815010975,8808.069810210718,8942.481570465003,16331.1338224225,16269.686652673849,39091.2075850888,38904.85386569103,76499.22790086413,76418.62847028034,233724.98677777662,235671.56740313198,748017.2835878794,765188.901831022,90.27585377101445,0.11994045889089246,0.8446951835081323,87.05042288118433,92.19963798590554,0.18397123077390953,0.8960848813646032,86.8726227373845,-44.734200194257774
2024-07-22,8667.440589500337,8705.998156200689,16153.095858351164,16326.14442545174,38926.2517732194,39041.362999542005,76308.92385805496,76091.15243770405,150753.86233495217,152612.06090081832,234249.40072695244,237293.86257530563,373547.00920681,383317.7526113515,749097.5458151309,763121.9077885572,7589507.077632468,7615723.796311275,8833.841975347606,8811.725111324089,16306.101928352631,16426.07797457772,38830.39197340699,39233.26241340557,75952.8739289534,76694.97129516545,234536.38212305037,236914.28801338276,756268.4940749736,764239.2987314364,89.50826741027541,0.11788230545155375,0.8609946339877954,86.91064598974918,92.89456539033588,0.17765150895494106,0.842951477615239,86.8543529467033,-43.591599652229775
